Date,portfolio
2012-02-09,-0.0004260107101354549
2012-02-10,-0.008533851921070645
2012-02-13,0.005350740456273706
2012-02-14,-0.0024238796549024555
2012-02-15,-0.0010925278622915535
2012-02-16,0.006218701213521416
2012-02-17,0.002281330089255046
2012-02-20,0.0012823974082073475
2012-02-21,0.0008660555916899515
2012-02-22,-0.004368850119039536
2012-02-23,0.00578231566090831
2012-02-24,0.0011792248922046777
2012-02-27,-0.0011700819525909123
2012-02-28,0.00023579730032513568
2012-02-29,-0.010225264907180787
2012-03-01,0.003811255413624204
2012-03-02,-0.007065555887603381
2012-03-05,-0.004850146873747435
2012-03-06,-0.012909311067895196
2012-03-07,0.0031723661831420946
2012-03-08,0.006374454619908737
2012-03-09,0.010448392519914085
2012-03-12,-0.0028117007147935857
2012-03-13,0.009501468593321821
2012-03-14,-0.004379797155320664
2012-03-15,0.003632075782694255
2012-03-16,0.002710744459020087
2012-03-19,0.004636638523719205
2012-03-20,-0.010151969597277904
2012-03-21,0.0015467959001186082
2012-03-22,-0.008014106683212396
2012-03-23,0.0041528722173050925
2012-03-26,0.01281541522089008
2012-03-27,-0.0034908395184044816
2012-03-28,-0.005553621417581173
2012-03-29,-0.007896942301249404
2012-03-30,0.005824242298015897
2012-04-02,0.0066476563506980835
2012-04-03,-0.002309008661945111
2012-04-04,-0.013882377523822126
2012-04-05,0.00036404189134378595
2012-04-09,-0.004941173831460005
2012-04-10,-0.01754240391012704
2012-04-11,0.0068909368940609506
2012-04-12,0.0111238030775834
2012-04-13,-0.010791253862060507
2012-04-16,-0.00043276888271567837
2012-04-17,0.009163104385800314
2012-04-18,-0.00867206079387517
2012-04-19,0.0012844317643100345
2012-04-20,0.0036786919989816314
2012-04-23,-0.01005887394988439
2012-04-24,0.007236647716838879
2012-04-25,0.00657566703412607
2012-04-26,0.005637653585681246
2012-04-27,0.005438567881554113
2012-04-30,-0.0017008051313483763
2012-05-01,0.0038065306515366326
2012-05-02,-0.00938387012910788
2012-05-03,-0.0033211544007472338
2012-05-04,-0.013541293329968979
2012-05-07,0.0012639749341308293
2012-05-08,-0.003036848644406037
2012-05-09,-0.0017545824725026526
2012-05-10,0.0025963175541423023
2012-05-11,-0.0035345532345847364
2012-05-14,-0.009718980975853997
2012-05-15,5.096411162816561e-05
2012-05-16,0.000178594280442812
2012-05-17,-0.008928490083974006
2012-05-18,-0.004510345393929943
2012-05-21,0.006325450944585059
2012-05-22,-0.0010186491659028019
2012-05-23,-0.007159438276218955
2012-05-24,0.005377503786538673
2012-05-25,0.00017647256038000325
2012-05-28,0.0014020635620010657
2012-05-29,0.002512238191080207
2012-05-30,-0.011432246060929407
2012-05-31,-0.005270089770388592
2012-06-01,-0.012335041209326325
2012-06-04,0.0006631122001146128
2012-06-05,0.002234018943293503
2012-06-06,0.015815287658019928
2012-06-07,-0.0012624136615981552
2012-06-08,0.003019351897043304
2012-06-11,-0.007967173471185196
2012-06-12,0.001430221876526
2012-06-13,-0.0028903296463568817
2012-06-14,0.0071204256701304924
2012-06-15,0.003829317315504316
2012-06-18,0.003441520333102105
2012-06-19,0.01195624502865561
2012-06-20,-0.002550922878837264
2012-06-21,-0.014356766903992013
2012-06-22,0.003598064735936324
2012-06-25,-0.0030009177740041304
2012-06-26,0.00020949395925543013
2012-06-27,0.009504172930449
2012-06-28,-0.0021868222663413706
2012-06-29,0.024189055995880226
2012-07-02,0.0034474547553614288
2012-07-03,0.017069736102799993
2012-07-04,0.00024363311524921993
2012-07-05,0.0012347917331188285
2012-07-06,-0.011593029926801335
2012-07-09,0.0033160557119207568
2012-07-10,-0.006563890795997729
2012-07-11,-0.0012143566848325793
2012-07-12,-0.003489139690039944
2012-07-13,0.012106842295155074
2012-07-16,0.0022779836728014646
2012-07-17,-0.0028811202870868136
2012-07-18,0.009741538392467608
2012-07-19,0.0029710716951822924
2012-07-20,-0.0050629815373150755
2012-07-23,-0.013127590706825204
2012-07-24,-0.007499336311809879
2012-07-25,0.0004883399116553666
2012-07-26,0.0033116760487234553
2012-07-27,0.012007124231622673
2012-07-30,0.0033318751105929634
2012-07-31,-0.0031743426790014906
2012-08-01,-0.010425070468678799
2012-08-02,-0.010347339444426312
2012-08-03,0.016550442922452502
2012-08-06,0.003523225691444226
2012-08-07,0.0043840474503298865
2012-08-08,0.001194478330197507
2012-08-09,0.0024527523687047637
2012-08-10,-0.0037809758795909476
2012-08-13,-0.006182266584104923
2012-08-14,0.002554622043161786
2012-08-15,0.0019182723758672526
2012-08-16,0.004293395269254957
2012-08-17,0.0053572703833263124
2012-08-20,0.0016696925018496456
2012-08-21,0.006539426202965215
2012-08-22,-0.00414117031803915
2012-08-23,-0.0029545828835848
2012-08-24,-0.0002771712844842067
2012-08-27,-0.0007236822887972671
2012-08-28,0.0022563410969295983
2012-08-29,0.0024407651818082743
2012-08-30,-0.004049061382793762
2012-08-31,0.004725478983752918
2012-09-03,0.0019148126867809534
2012-09-04,4.6691758016054186e-05
2012-09-05,0.003649221755310267
2012-09-06,0.008138511457653319
2012-09-07,0.005756705911130033
2012-09-10,-0.0002983889826266295
2012-09-11,0.003622391565058891
2012-09-12,0.0020599295324832956
2012-09-13,0.006126085493642963
2012-09-14,0.011555050894495378
2012-09-17,-0.010806295497227725
2012-09-18,-0.002295410657995184
2012-09-19,-0.0012475351955004155
2012-09-20,-0.003513272327348438
2012-09-21,0.0051844447555488005
2012-09-24,-0.004303650501423145
2012-09-25,-0.0018761066850293828
2012-09-26,-0.009922941720047734
2012-09-27,0.005917931207713389
2012-09-28,0.00028921801966735883
2012-10-01,0.004293670295959895
2012-10-02,-0.0013335716257046326
2012-10-03,-0.0031926481436168885
2012-10-04,0.003295036186654804
2012-10-05,0.0024265383384129147
2012-10-08,-0.00641767927948006
2012-10-09,-0.005149191244211648
2012-10-10,-0.0012616114446828974
2012-10-11,0.0064859843344455825
2012-10-12,-0.007934498170339754
2012-10-15,-0.0018540969341144242
2012-10-16,0.005256360209276778
2012-10-17,0.006392287312622091
2012-10-18,-0.00029077760384949025
2012-10-19,-0.011813332532061821
2012-10-22,-0.0029806204810510772
2012-10-23,-0.0070721985787156605
2012-10-24,0.00046242337346016904
2012-10-25,0.000883946921815093
2012-10-26,-0.0029374352360987677
2012-10-29,-0.0007866133826369415
2012-10-30,0.0007145050977045431
2012-10-31,0.0005724168486285486
2012-11-01,0.009101902868700773
2012-11-02,-0.009940434199604609
2012-11-05,0.0004499897424573851
2012-11-06,0.007863464862682412
2012-11-07,-0.01669751618021878
2012-11-08,-0.001980499237709349
2012-11-09,-0.0019539208878699144
2012-11-12,-0.003176548917204397
2012-11-13,-0.0005176143197155314
2012-11-14,-0.007184978238970935
2012-11-15,-0.0077329145125059895
2012-11-16,0.0014312245105496668
2012-11-19,0.01792417941888047
2012-11-20,0.0006952792704513211
2012-11-21,0.0026394214398685334
2012-11-22,0.000767097763794744
2012-11-23,0.006262956097297573
2012-11-26,-0.0009269018739657409
2012-11-27,0.0032367821233438565
2012-11-28,6.555633175733822e-05
2012-11-29,0.0074917546972645965
2012-11-30,-0.0013082621051065946
2012-12-03,0.0009747836022543366
2012-12-04,-0.0019605659754919624
2012-12-05,0.0022431800098787757
2012-12-06,0.00027581781975155595
2012-12-07,-0.001440324115814795
2012-12-10,0.001577480539783932
2012-12-11,0.004697835109772119
2012-12-12,-0.0014755849833295864
2012-12-13,-0.006008508869424167
2012-12-14,0.0005146735468496977
2012-12-17,0.00559301331347406
2012-12-18,0.006172655758801826
2012-12-19,-0.0019006981222629837
2012-12-20,0.000622979283237235
2012-12-21,-0.0012292044615805908
2012-12-24,-0.0009870415629786577
2012-12-26,-0.0009079110763564324
2012-12-27,-0.0049143469134389495
2012-12-28,-9.473634839957112e-05
2012-12-31,0.0029128587713259935
2013-01-02,0.020588679799453113
2013-01-03,-0.001645262713038581
2013-01-04,0.000694236557129746
2013-01-07,-0.0015761859326944017
2013-01-08,-0.0018142078830088726
2013-01-09,0.0026042307857795655
2013-01-10,0.0017623403342082455
2013-01-11,0.000268627552116929
2013-01-14,0.0029443863632180323
2013-01-15,0.001196562034071369
2013-01-16,0.0002806694180331748
2013-01-17,0.004940487011362321
2013-01-18,0.0018803593995703194
2013-01-21,0.0025827154037156297
2013-01-22,0.0018023490689450528
2013-01-23,-0.00033533572591218364
2013-01-24,0.001840232870688352
2013-01-25,-0.001311051301129157
2013-01-28,0.0009433673878739002
2013-01-29,0.0028434238743007545
2013-01-30,-0.0019111916624216796
2013-01-31,-0.00100873635451465
2013-02-01,0.005523137421511393
2013-02-04,-0.00588652938586276
2013-02-05,0.0043278140777423535
2013-02-06,0.0012083645896623085
2013-02-07,-0.004722489013779557
2013-02-08,0.004137930005474522
2013-02-11,-0.0019756207073741427
2013-02-12,0.0028640359648165192
2013-02-13,0.0009062009915489222
2013-02-14,0.0007024482314096359
2013-02-15,0.0004495260869973039
2013-02-18,-0.0014394353672947946
2013-02-19,0.005308015667523092
2013-02-20,-0.00781306128283174
2013-02-21,-0.009660968482436944
2013-02-22,0.003603025347774652
2013-02-25,-0.004933799948663664
2013-02-26,-0.0022415224764980035
2013-02-27,0.005429663020931397
2013-02-28,0.0011067291479557873
2013-03-01,-0.0008370214964648903
2013-03-04,0.0018844742361326383
2013-03-05,0.007274117042577133
2013-03-06,-0.0013815117944531718
2013-03-07,0.003993628269705646
2013-03-08,0.0032125335862694393
2013-03-11,0.0013618902172028158
2013-03-12,-0.0005004779588492214
2013-03-13,0.0012226659500947923
2013-03-14,0.006437926174325037
2013-03-15,0.0018873075703303155
2013-03-18,-0.0034944627949100304
2013-03-19,-0.002357946065960903
2013-03-20,0.004189850752286867
2013-03-21,-0.002834230402183613
2013-03-22,0.0006595928005234675
2013-03-25,-0.0015508088700443845
2013-03-26,0.003039896887208293
2013-03-27,0.0028195847768647253
2013-03-28,-0.004236979148446729
2013-04-01,-0.00487047177295058
2013-04-02,-0.004837411975525258
2013-04-03,-0.010910033967366839
2013-04-04,0.0008187290366944988
2013-04-05,0.001985436349879577
2013-04-08,0.003849684283066368
2013-04-09,0.002316200898535986
2013-04-10,0.006590373363527802
2013-04-11,0.003190691485092878
2013-04-12,-0.006711633438735598
2013-04-15,-0.02096885864070422
2013-04-16,0.004994092222986579
2013-04-17,-0.010860680999282724
2013-04-18,0.004153565262678793
2013-04-19,0.0031143887970157547
2013-04-22,-0.0020430187327439286
2013-04-23,0.00816059708354494
2013-04-24,0.0039038023253581966
2013-04-25,0.008592273790420712
2013-04-26,-0.00460202124685391
2013-04-29,0.008803416757469207
2013-04-30,0.0006783414198489601
2013-05-01,-0.012879861629091244
2013-05-02,0.006097780590003182
2013-05-03,0.010879525424219522
2013-05-06,0.000479337228796034
2013-05-07,0.001976346659656264
2013-05-08,0.0037916349463698595
2013-05-09,-0.00025459538074135146
2013-05-10,-0.0011016752841294108
2013-05-13,-0.0006358291323684817
2013-05-14,0.005175869630874602
2013-05-15,0.0007429193779965593
2013-05-16,-0.0007242242110812314
2013-05-17,0.003998810700256317
2013-05-20,0.005382285041435175
2013-05-21,-0.002411383669481515
2013-05-22,-0.0016662262128186445
2013-05-23,-0.006127737856318705
2013-05-24,-0.0017546062519229466
2013-05-28,0.01031895775944211
2013-05-29,-0.009661843454642549
2013-05-30,0.0024536531976359355
2013-05-31,-0.0051471557897737885
2013-06-03,0.0020627812662704637
2013-06-04,0.0006227557525028404
2013-06-05,-0.007076384037548816
2013-06-06,0.0017198778552607596
2013-06-07,0.004002923679910564
2013-06-10,9.272087161318887e-05
2013-06-11,-0.00526913886198907
2013-06-12,-0.004465092390216779
2013-06-13,0.005455400890011425
2013-06-14,0.00219152983785037
2013-06-17,0.0025746990799007663
2013-06-18,0.004485724807193531
2013-06-19,-0.0022783790062505527
2013-06-20,-0.023901865897534874
2013-06-21,-0.0036617510620149674
2013-06-24,-0.010291658080970045
2013-06-25,0.006331297106733996
2013-06-26,0.002822058052736137
2013-06-27,0.005956108640396474
2013-06-28,-0.0005394528796754394
2013-07-01,0.007854138062337812
2013-07-02,0.0009318275629500161
2013-07-03,0.0007599598796633744
2013-07-04,0.0036392470232694263
2013-07-05,-0.002008363572053945
2013-07-08,0.00528242520887634
2013-07-09,0.0069966423976483005
2013-07-10,0.0016586823543580098
2013-07-11,0.008070892837814092
2013-07-12,0.001736715006010331
2013-07-15,0.003225223513680986
2013-07-16,2.7448190425272134e-05
2013-07-17,0.0014165798736312518
2013-07-18,0.006762339479196577
2013-07-19,0.0008490239633003327
2013-07-22,0.002244893883603688
2013-07-23,-0.00047805031363665207
2013-07-24,-0.00631789031634436
2013-07-25,-0.0007786151627478533
2013-07-26,-0.0034326066693922686
2013-07-29,-0.00428800928205636
2013-07-30,-0.0007301870330472526
2013-07-31,5.0302755854936265e-05
2013-08-01,0.004595491848848915
2013-08-02,-0.0008117489801695299
2013-08-05,0.00033212939665500096
2013-08-06,-0.006392042105104606
2013-08-07,-0.004265343083331707
2013-08-08,0.005092834378714661
2013-08-09,-0.0006956703539590103
2013-08-12,0.007270999541869161
2013-08-13,-0.0026633102053130464
2013-08-14,0.0006326575149162295
2013-08-15,-0.004890799867937112
2013-08-16,-0.0026200606201635113
2013-08-19,-0.004565129651150551
2013-08-20,0.002785879758859744
2013-08-21,-0.0037441374012349704
2013-08-22,0.0052607320650571165
2013-08-23,0.004439074659352726
2013-08-26,0.0021823851406364003
2013-08-27,-0.004607443946026579
2013-08-28,-0.0018876012564516265
2013-08-29,0.0028331621905824944
2013-08-30,-0.007525820833286456
2013-09-02,0.001669503136228434
2013-09-03,6.0087444587186845e-06
2013-09-04,0.0008081223989009068
2013-09-05,-0.0008272128726934946
2013-09-06,0.004025396805420023
2013-09-09,0.004643799806932775
2013-09-10,0.0031226428044758836
2013-09-11,0.0007600979027923005
2013-09-12,-0.0006737186431716724
2013-09-13,0.0006577864083884555
2013-09-16,0.0016403201244721555
2013-09-17,0.0004766528640125778
2013-09-18,0.007757159742727726
2013-09-19,0.003301560619806354
2013-09-20,-0.0038508146320494763
2013-09-23,-0.0038541568471739673
2013-09-24,0.002239442630810773
2013-09-25,0.0026211159452218247
2013-09-26,0.0002819158841518288
2013-09-27,-0.0006287266395358093
2013-09-30,-0.003316357668819103
2013-10-01,0.0034080142004163094
2013-10-02,-9.726892712505486e-05
2013-10-03,-0.005824273791770834
2013-10-04,0.0037844860882054465
2013-10-07,-0.0017522096100144602
2013-10-08,-0.005009743224813762
2013-10-09,-0.006986783982524336
2013-10-10,0.011976933582293403
2013-10-11,0.006647649599636901
2013-10-14,0.0043259465399361485
2013-10-15,-0.0017851985445385965
2013-10-16,0.0032779381763391735
2013-10-17,0.005584330811073512
2013-10-18,0.007057852962880751
2013-10-21,-0.002915137674663726
2013-10-22,0.003999050232659507
2013-10-23,-0.0037264236406702733
2013-10-24,0.0027275420808068607
2013-10-25,0.0015811361749038522
2013-10-28,-0.001233662311348832
2013-10-29,-0.0008129153257640243
2013-10-30,-0.004475787802000586
2013-10-31,-0.006213999170412182
2013-11-01,-0.006786172775199384
2013-11-04,0.0038074332561240654
2013-11-05,-0.0025089220599819884
2013-11-06,-0.0007470889649988377
2013-11-07,-0.007341021185583024
2013-11-08,0.006919211665820657
2013-11-11,0.001154931517868163
2013-11-12,-0.001539768591921703
2013-11-13,0.0016864209276773179
2013-11-14,0.004636841908867095
2013-11-15,0.0007970525557148
2013-11-18,-0.0005913582280538399
2013-11-19,-0.004654869989876909
2013-11-20,-0.0005989970263164668
2013-11-21,0.007735439963265089
2013-11-22,0.004469629972689071
2013-11-25,0.0017981390846356082
2013-11-26,0.002097738303122487
2013-11-27,0.003390576468809664
2013-11-28,0.0011831636831636794
2013-11-29,0.0017193912360311259
2013-12-02,-0.008463657625002535
2013-12-03,-0.00022042329433472063
2013-12-04,0.0003460141202728251
2013-12-05,-0.0002904206714295088
2013-12-06,0.005280633825485492
2013-12-09,0.0008031144790241473
2013-12-10,-0.0015552988334589513
2013-12-11,-0.008378069726559384
2013-12-12,-0.0001878763167756925
2013-12-13,0.00046662234718705675
2013-12-16,0.005859117936125008
2013-12-17,-0.001957158566779249
2013-12-18,0.005556534625652421
2013-12-19,0.0008565193050651121
2013-12-20,0.008145340108995425
2013-12-23,0.003838622845048295
2013-12-24,0.0019364426076342312
2013-12-26,-0.0001337971635000934
2013-12-27,-0.0007619204698322557
2013-12-30,-0.00020177766420345633
2013-12-31,-0.0024149555251741506
2014-01-02,-0.00563396109730685
2014-01-03,0.0005599036686289027
2014-01-06,-0.0017822133113400418
2014-01-07,0.0035142948133285723
2014-01-08,-0.0044214248535958955
2014-01-09,-0.004259612299683274
2014-01-10,0.005787632202133464
2014-01-13,0.0002655182802083489
2014-01-14,0.0025609273765345997
2014-01-15,0.0032184853513400613
2014-01-16,0.0007692764307749567
2014-01-17,1.3605993533227778e-06
2014-01-20,-0.00022744548434605605
2014-01-21,0.0014634467898740067
2014-01-22,0.004860722810264284
2014-01-23,-0.002501860740215661
2014-01-24,-0.008173137186698515
2014-01-27,-0.00883940597365429
2014-01-28,0.003001979715658104
2014-01-29,0.0003546597257600981
2014-01-30,0.0008795279515157184
2014-01-31,-0.0034794594738160323
2014-02-03,-0.013016943190796576
2014-02-04,0.0053021888832107955
2014-02-05,-0.005450617937621499
2014-02-06,0.00546528566301252
2014-02-07,0.003572700077024926
2014-02-10,-0.00018444501007233716
2014-02-11,0.007521033331002291
2014-02-12,0.0024720766241428382
2014-02-13,0.00697557873071547
2014-02-14,0.0032357398824764128
2014-02-17,0.0008150766557445954
2014-02-18,0.009979504066520595
2014-02-19,-0.0018250153809563907
2014-02-20,0.0003083620298730272
2014-02-21,0.003502341089477723
2014-02-24,0.0045824806383892025
2014-02-25,0.000865483509014997
2014-02-26,0.0018957785478023181
2014-02-27,0.0017769304446832446
2014-02-28,0.0026034273938789487
2014-03-03,-0.0017031669247481729
2014-03-04,0.014797892599749202
2014-03-05,-0.0026796696532780384
2014-03-06,0.002703641805030327
2014-03-07,-0.0027421131293070278
2014-03-10,-0.00284875389379316
2014-03-11,-0.0036115372138043333
2014-03-12,0.0006863498840715132
2014-03-13,-0.0045675817889064
2014-03-14,0.0018163958408344283
2014-03-17,0.001229642300864503
2014-03-18,0.006482422643710295
2014-03-19,-0.002347058172379235
2014-03-20,-0.0027828637658053046
2014-03-21,0.0012152463441248706
2014-03-24,-0.008299159741713302
2014-03-25,0.0006628182782204561
2014-03-26,-0.004896277477961369
2014-03-27,-0.0010885271766155613
2014-03-28,0.0017928823698161456
2014-03-31,0.004672371126158037
2014-04-01,0.004500449500153353
2014-04-02,0.00253571438262043
2014-04-03,-0.0020553017964815845
2014-04-04,-0.0053052552075741055
2014-04-07,-0.007682089388379415
2014-04-08,0.007700944552038569
2014-04-09,0.00278332278413132
2014-04-10,-0.007823619577897928
2014-04-11,-0.005438047848188049
2014-04-14,0.0018877717935603389
2014-04-15,-0.01000316840440213
2014-04-16,0.012159848942931373
2014-04-17,0.00468731176852516
2014-04-21,-0.0009640147224492246
2014-04-22,0.006471520169933798
2014-04-23,-0.0015416174645473124
2014-04-24,0.0007454679895307625
2014-04-25,-0.007722715068482294
2014-04-28,-0.004900772165970402
2014-04-29,0.0033858730273630677
2014-04-30,-0.0013890396982539077
2014-05-01,-0.00024179980280622515
2014-05-02,0.002358385061796364
2014-05-05,-0.00021160922520360725
2014-05-06,-0.005526230896656492
2014-05-07,-0.004201026252452195
2014-05-08,0.0022240800364146662
2014-05-09,-0.0038055354993170865
2014-05-12,0.01325216944659699
2014-05-13,-0.0018793372484559034
2014-05-14,-0.007096141245767351
2014-05-15,-0.009417394648860877
2014-05-16,0.002149068637421786
2014-05-19,0.007790550623528236
2014-05-20,-0.0068948958063659305
2014-05-21,-2.0650124004178982e-05
2014-05-22,0.006243264956991457
2014-05-23,0.004888600295488987
2014-05-27,0.004734288972427614
2014-05-28,-0.001028843305685312
2014-05-29,0.0019581997549176777
2014-05-30,-0.0037148552090173204
2014-06-02,-0.0022698369665516693
2014-06-03,-0.004073313221744257
2014-06-04,0.0015087278642275104
2014-06-05,0.007157249584864966
2014-06-06,0.01036562567388627
2014-06-09,0.00367098750781214
2014-06-10,-0.00270156023785037
2014-06-11,-0.0036014251108711093
2014-06-12,0.0014330266190345498
2014-06-13,0.00042704169363458333
2014-06-16,-0.0004920516666103714
2014-06-17,0.005522384581800238
2014-06-18,0.0011883616737851377
2014-06-19,0.005218487443337139
2014-06-20,0.0018979945965195422
2014-06-23,-0.001611301117492886
2014-06-24,-2.7940615918847778e-05
2014-06-25,-0.00027300553763884294
2014-06-26,-0.0006420315236921326
2014-06-27,0.003044247402449296
2014-06-30,-0.0009178577742550709
2014-07-01,0.005898734430013403
2014-07-02,-0.004619563557950207
2014-07-03,0.001724321252550537
2014-07-04,-0.0007278606909537078
2014-07-07,-0.009146916910717423
2014-07-08,-0.007159348316801567
2014-07-09,0.0003338960765887633
2014-07-10,-0.0062189747774452075
2014-07-11,-0.003455608557221157
2014-07-14,0.004184926371869541
2014-07-15,-0.007323531835769059
2014-07-16,-0.0005103804013548985
2014-07-17,-0.004265208259448955
2014-07-18,0.003105334661079512
2014-07-21,-0.00110624294545153
2014-07-22,0.0032672957071817887
2014-07-23,0.0009686844307827125
2014-07-24,-0.0009475112501713401
2014-07-25,-0.005386120036557751
2014-07-28,-0.0018160132422169462
2014-07-29,-0.0006692390848914154
2014-07-30,8.296495234580425e-05
2014-07-31,-0.013943120602998182
2014-08-01,-0.005054987327999555
2014-08-04,0.004771902342120493
2014-08-05,0.0006293139623067268
2014-08-06,0.003306527928486569
2014-08-07,-0.0036281578806300063
2014-08-08,0.003503403393809945
2014-08-11,0.006969167343705895
2014-08-12,-0.005865650706685904
2014-08-13,0.0017187036553739932
2014-08-14,-0.0002420465156346141
2014-08-15,-0.0005593806453823291
2014-08-18,0.005897989986838242
2014-08-19,0.001502879227839149
2014-08-20,-0.0014430409775625097
2014-08-21,0.0012164573060852724
2014-08-22,0.0006284341038328145
2014-08-25,0.0004640807666144997
2014-08-26,0.006289990306720172
2014-08-27,0.00033489801681388376
2014-08-28,-0.0011102952954717138
2014-08-29,0.0026519408185471938
2014-09-01,0.0007697686117070224
2014-09-02,-0.0020259971570655844
2014-09-03,-0.0017532232351218646
2014-09-04,-0.0015365884971130783
2014-09-05,-0.0015637752822521
2014-09-08,0.0007237039028112346
2014-09-09,-0.0062028595352227045
2014-09-10,-0.0039368226595273
2014-09-11,0.0018627293104410692
2014-09-12,-0.005749180421775274
2014-09-15,-0.005316599532574712
2014-09-16,0.002401889930867651
2014-09-17,0.001575266270970349
2014-09-18,-0.0017222404549049053
2014-09-19,-0.005531412626035015
2014-09-22,-0.010169370921213006
2014-09-23,-0.0031150794592262887
2014-09-24,0.0018498047784642757
2014-09-25,-0.0077833925368105406
2014-09-26,0.003133784817305918
2014-09-29,0.0027983720003063872
2014-09-30,-0.00715412149821365
2014-10-01,-0.0072320856512471665
2014-10-02,-0.00103813190144883
2014-10-03,0.006494203210494265
2014-10-06,0.00013910379682677276
2014-10-07,-0.00561429690120363
2014-10-08,0.0008107197873015171
2014-10-09,-0.0037285719708692044
2014-10-10,-0.008851863978583618
2014-10-13,0.0005294754286953585
2014-10-14,0.004888916642358188
2014-10-15,-0.004929648227741418
2014-10-16,0.010587287462082762
2014-10-17,0.0009018441680589406
2014-10-20,0.0009111366855596437
2014-10-21,0.009822393134154506
2014-10-22,-0.00355822536608566
2014-10-23,0.0057287427200585495
2014-10-24,-0.0026635203827747866
2014-10-27,-0.00015308864710666947
2014-10-28,0.015153300452392438
2014-10-29,0.0026212759062156643
2014-10-30,0.0012443850480574892
2014-10-31,0.0069685203965308695
2014-11-03,0.000667903426725569
2014-11-04,-0.005638757062072786
2014-11-05,0.0015993813253067646
2014-11-06,0.0019736469366818388
2014-11-07,0.002966785821673368
2014-11-10,-0.0005050085403256188
2014-11-11,0.0027157702164677944
2014-11-12,0.001071339156923229
2014-11-13,-0.0048525649645485
2014-11-14,0.0007123147382138983
2014-11-17,-0.003427201226643417
2014-11-18,0.0008400547417787285
2014-11-19,-0.006300726269127949
2014-11-20,0.007638852341949054
2014-11-21,0.004097012316658211
2014-11-24,0.0007211542344519872
2014-11-25,0.0025903807616119434
2014-11-26,0.0008441532240793526
2014-11-27,0.001470317956258016
2014-11-28,-0.01436202702061537
2014-12-01,-0.00482353484867179
